song_id,song,album,artist,clean_lyrics
88,13_mastermind,midnights,Taylor Swift,"once upon a time, the planets and the fates and all the stars aligned you and i ended up in the same room at the same time and the touch of a hand lit the fuse of a chain reaction of countermoves to assess the equation of you checkmate, i couldn't lose what if i told you none of it was accidental? and the first night that you saw me nothing was gonna stop me i laid the groundwork, and then just like clockwork the dominoes cascaded in a line what if i told you i'm a mastermind? and now you're mine it was all by dеsign 'cause i'm a mastermind you see, all the wisеst women had to do it this way 'cause we were born to be the pawn in every lover's game if you fail to plan, you plan to fail strategy sets the scene for the tale i'm the wind in our free-flowing sails and the liquor in our cocktails what if i told you none of it was accidental? and the first night that you saw me i knew i wanted your body i laid the groundwork, and then just like clockwork the dominoes cascaded in a line what if i told you i'm a mastermind? and now you're mine it was all my design 'cause i'm a mastermind no one wanted to play with me as a little kid so i've been scheming like a criminal ever since to make them love me and make it seem effortless this is the first time i've felt the need to confess and i swear i'm only cryptic and machiavellian 'cause i care so i told you none of it was accidental and the first night that you saw me nothing was gonna stop me i laid the groundwork, and then saw a wide smirk on your face you knew the entire time you knew that i'm a mastermind and now you're mine yeah, all you did was smile 'cause i'm a mastermind"
89,01_state_of_grace,red,Taylor Swift,"i'm walking fast through the traffic lights busy streets and busy lives and all we know is touch and go we are alone with our changing minds we fall in love 'til it hurts or bleeds or fades in time and i never (never) saw you coming and i’ll never (never) be the same you come around and the armor falls pierce the room like a cannonball now, all we know is don’t let go we are alone, just you and me up in your room and our slates are clean just twin fire signs, four blue eyes so you were never a saint and i've loved in shades of wrong we learn to live with the pain mosaic broken hearts but this love is brave and wild and i never (oh oh, oh oh oh-oh-oh) (never) saw you coming (oh oh, oh oh oh-oh-oh, oh oh, oh oh oh-oh-oh) and i’ll never (never) (oh oh, oh oh oh-oh-oh, oh oh, oh oh oh-oh-oh) be the same (oh oh, oh oh oh-oh-oh, oh oh, oh oh oh-oh-oh) this is a state of grace this is the worthwhile fight love is a ruthless game unless you play it good and right these are the hands of fate you’re my achilles heel this is the golden age of something good and right and real and i never (never) saw you coming and i’ll never be the same and i never (never) (oh oh, oh oh oh-oh-oh, oh oh, oh oh oh-oh-oh) saw you coming (oh oh, oh oh oh-oh-oh, oh oh, oh oh oh-oh-oh) and i’ll never (so you were never a saint) (and i've loved in shades of wrong) (oh oh, oh oh oh-oh-oh, oh oh, oh oh oh-oh-oh) be the same (we learn to live with the pain) (oh oh, oh oh oh-oh-oh, oh oh, oh oh oh-oh-oh) (mosaic broken hearts) (but this love is brave and wild) this is a state of grace this is the worthwhile fight love is a ruthless game unless you play it good and right"
90,02_red,red,Taylor Swift,"loving him is like driving a new maserati down a dead-end street faster than the wind, passionate as sin, ending so suddenly loving him is like trying to change your mind once you're already flying through the free fall like the colors in autumn, so bright just before they lose it all losing him was blue like i'd never known missing him was dark gray, all alone forgetting him was like trying to know somebody you've never met but loving him was red (red, red) (red, red) loving him was red (red, red) (red, red) touching him was like realizing all you ever wanted was right there in front of you memorizing him was as easy as knowing all the words to your old favorite song fighting with him was like trying to solve a crossword and realizing there's no right answer regretting him was like wishing you never found out that love could be that strong losing him was blue like i'd never known missing him was dark gray, all alone (whoa) forgetting him was like trying to know somebody you've never met but loving him was red (red, red) oh, red (red, red) burning red (red, red) (red, red) remembering him comes in flashbacks and echoes tell myself it's time now, gotta let go but moving on from him is impossible when i still see it all in my head in burning red burning, it was red oh, losing him was blue like i'd never known missing him was dark gray, all alone (whoa) forgetting him was like trying to know somebody you've never met 'cause loving him was red (red, red) yeah, yeah, red (red, red) burning red (red, red) (red, red) and that's why (red, red) he's spinning 'round in my head comes back to me (red, red), burning red (red, red) yeah, yeah (red, red) his love was like driving a new maserati down a dead-end street"
91,03_treacherous,red,Taylor Swift,"put your lips close to mine as long as they don't touch out of focus, eye to eye 'til the gravity's too much and i'll do anything you say if you say it with your hands and i'd be smart to walk away but you're quicksand this slope is treacherous this path is reckless this slope is treacherous and i-i-i like it i can't decide if it's a choice getting swept away i hear the sound of my own voice asking you to stay and all we are is skin and bone trained to get along forever going with the flow but you're friction this slope is treacherous this path is reckless this slope is treacherous i, i, i like it two headlights shine through the sleepless night and i will get you, get you alone your name has echoed through my mind and i just think you should, think you should know that nothing safe is worth the drive and i would follow you, follow you home i'll follow you, follow you home this hope is treacherous this daydream is dangerous this hope is treacherous i-i-i, i-i-i, i-i-i two headlights shine through the sleepless night and i will get you, get you alone your name has echoed through my mind and i just think you should, think you should know that nothing safe is worth the drive and i would follow you, follow you home i'll follow you, follow you home i'll follow you, follow you home i'll follow you, follow you home this slope is treacherous i-i-i like it"
92,04_i_knew_you_were_trouble,red,Taylor Swift,"once upon a time, a few mistakes ago i was in your sights, you got me alone you found me, you found me you found me-e-e-e-e i guess you didn't care and i guess i liked that and when i fell hard, you took a step back without me, without me without me-e-e-e-e and he's long gone when he's next to me and i realize the blame is on me 'cause i knew you were trouble when you walked in so shame on me now flew me to places i'd never been 'til you put me down, oh i knew you were trouble when you walked in so shame on me now flew me to places i'd never been now, i'm lying on the cold, hard ground oh, oh-oh trouble, trouble, trouble oh, oh-oh trouble, trouble, trouble no apologies, he'll never see you cry pretends he doesn't know that he's the reason why you're drowning, you're drowning you're drowning-ing-ing-ing-ing and i heard you moved on from whispers on the street a new notch in your belt is all i'll ever be and now, i see, now, i see now, i see-e-e-e-e he was long gone when he met me and i realize the joke is on me, yeah i knew you were trouble when you walked in (oh) so shame on me now flew me to places i'd never been 'til you put me down, oh i knew you were trouble when you walked in so shame on me now flew me to places i'd never been (yeah) now, i'm lying on the cold, hard ground oh, oh-oh trouble, trouble, trouble (yeah, trouble) oh, oh-oh trouble, trouble, trouble and the saddest fear comes creeping in that you never loved me or her, or anyone, or anything, yeah i knew you were trouble when you walked in so shame on me now flew me to places i'd never been (never been) 'til you put me down, oh i knew you were trouble when you walked in (knew it right there) so shame on me now (knew it right there) flew me to places i'd never been (ooh) now, i'm lying on the cold, hard ground oh, oh-oh trouble, trouble, trouble (oh) oh, oh-oh trouble, trouble, trouble i knew you were trouble when you walked in trouble, trouble, trouble i knew you were trouble when you walked in trouble, trouble, trouble"
93,05_all_too_well,red,Taylor Swift,"i walked through the door with you, the air was cold but something 'bout it felt like home somehow and i left my scarf there at your sister's house and you've still got it in your drawer, even now oh, your sweet disposition and my wide-eyed gaze we're singing in the car, getting lost upstate autumn leaves falling down like pieces into place and i can picture it after all these days and i know it's long gone and that magic's not here no more and i might be okay, but i'm not fine at all oh, oh, oh 'cause there we are again on that little town street you almost ran the red 'cause you were lookin' over at me wind in my hair, i was there i remember it all too well photo album on the counter, your cheeks were turning red you used to be a little kid with glasses in a twin-sized bed and your mother's telling stories 'bout you on the tee-ball team you taught me 'bout your past, thinking your future was me and i know it's long gone and there was nothing else i could do and i forget about you long enough to forget why i needed to 'cause there we are again in the middle of the night we're dancing ‘round the kitchen in the refrigerator light down the stairs, i was there i remember it all too well, yeah well, maybe we got lost in translation maybe i asked for too much but maybe this thing was a masterpiece 'til you tore it all up running scared, i was there i remember it all too well and you call me up again just to break me like a promise so casually cruel in the name of being honest i'm a crumpled up piece of paper lying here 'cause i remember it all, all, all too well time won't fly, it's like i'm paralyzed by it i'd like to be my old self again, but i'm still trying to find it after plaid shirt days and nights when you made me your own now, you mail back my things and i walk home alone but you keep my old scarf from that very first week 'cause it reminds you of innocence and it smells like me you can't get rid of it 'cause you remember it all too well, yeah 'cause there we are again when i loved you so back before you lost the one real thing you've ever known it was rare, i was there i remember it all too well wind in my hair, you were there you remember it all down the stairs, you were there you remember it all it was rare, i was there i remember it all too well"
94,06_22,red,Taylor Swift,"it feels like a perfect night to dress up like hipsters and make fun of our exes uh-uh, uh-uh it feels like a perfect night for breakfast at midnight to fall in love with strangers uh-uh, uh-uh yeah we're happy, free, confused and lonely at the same time it's miserable and magical, oh, yeah tonight's the night when we forget about the deadlines it's time, oh-oh i don't know about you but i'm feeling twenty-two everything will be alright if you keep me next to you you don't know about me but i'll bet you want to everything will be alright if we just keep dancing like we're twenty-two, twenty-two it seems like one of those nights this place is too crowded too many cool kids uh-uh, uh-uh (who's taylor swift, anyway? ew) it seems like one of those nights we ditch the whole scene and end up dreamin' instead of sleeping yeah we're happy, free, confused and lonely in the best way it's miserable and magical, oh, yeah tonight's the night when we forget about the heartbreaks it's time, oh-oh (hey!) i don't know about you but i'm feeling twenty-two everything will be alright if (ooh) you keep me next to you you don't know about me but i'll bet you want to everything will be alright if (alright) we just keep dancing like we're twenty-two (oh-oh-oh-oh, oh), twenty-two (i don't know about you) twenty-two, twenty-two (ooh) it feels like one of those nights we ditch the whole scene it feels like one of those nights we won't be sleepin' it feels like one of those nights you look like bad news i gotta have you i gotta have you (you) woah, ooh, yeah, eh-yeah (hey!) i don't know about you (i don't know about you) but i'm feeling twenty-two everything will be alright if (ooh) you keep me next to you you don't know about me (you don't know about me) but i'll bet you want to everything will be alright if we just keep dancing like we're (dancing like we're twenty-two) twenty-two (woah-oh), twenty-two (dancing like) twenty-two (yeah, yeah), twenty-two (yeah, yeah, yeah) it feels like one of those nights (twenty-two) we ditch the whole scene it feels like one of those nights (twenty-two) we won't be sleeping it feels like one of those nights (twenty-two) you look like bad news i gotta have you i gotta have you"
95,07_i_almost_do,red,Taylor Swift,"i bet this time of night, you’re still up i bet you’re tired from a long, hard week i bet you’re sittin' in your chair by the window looking out at the city, and i bet sometimes, you wonder 'bout me and i just wanna tell you it takes everything in me not to call you and i wish i could run to you and i hope you know that every time i don’t, i almost do, i almost do i bet you think i either moved on or hate you ‘cause each time you reach out, there’s no reply i bet it never, ever occurred to you that i can’t say hello to you and risk another goodbye and i just wanna tell you it takes everything in me not to call you and i wish i could run to you and i hope you know that every time i don’t, i almost do, i almost do oh, we made quite a mess, babe it’s probably better off this way and i confess, babe in my dreams, you’re touching my face and asking me if i want to try again with you and i almost do and i just wanna tell you it takes everything in me not to call you and i wish i could run to you and i hope you know that every time i don’t, i almost do, i almost do i bet this time of night, you’re still up i bet you’re tired from a long, hard week i bet you’re sittin' in your chair by the window looking out at the city, and i hope sometimes, you wonder 'bout me"
96,08_we_are_never_getting_back_together,red,Taylor Swift,"i remember when we broke up the first time saying, ""this is it, i've had enough,"" 'cause like we hadn't seen each other in a month when you said you needed space (what?) then you come around again and say ""baby, i miss you and i swear i'm gonna change, trust me"" remember how that lasted for a day? i say, ""i hate you,"" we break up, you call me, ""i love you"" ooh, ooh-ooh-ooh we called it off again last night, but ooh, ooh-ooh-ooh this time, i'm telling you, i'm telling you we are never, ever, ever getting back together we are never, ever, ever getting back together you go talk to your friends, talk to my friends, talk to me but we are never, ever, ever, ever getting back together like, ever i'm really gonna miss you picking fights and me falling for it, screaming that i'm right and you would hide away and find your peace of mind with some indie record that's much cooler than mine ooh, ooh-ooh-ooh you called me up again tonight, but ooh, ooh-ooh-ooh this time, i'm telling you, i'm telling you we (we) are never, ever, ever getting back together we are never, ever, ever getting back together you go talk to your friends, talk to my friends, talk to me (talk to me) but we are never, ever, ever, ever getting back together ooh, ooh-ooh-ooh (yeah) ooh, ooh-ooh-ooh-ooh (yeah) ooh, ooh-ooh-ooh (yeah) oh i used to think that we were forever, ever and i used to say, ""never say never"" ugh, so he calls me up and he's like, ""i still love you"" and i'm like, ""i just, i mean, this is exhausting, you know? like, we are never getting back together, like, ever"" (no) we are never, ever, ever getting back together we are never, ever, ever (oh) getting back together you go talk to your friends, talk to my friends, talk to me but we are never, ever, ever, ever getting back together we (ooh, ooh-ooh-ooh, ooh, ooh; no), getting back together we (ooh, ooh-ooh-ooh, ooh, ooh; oh, oh), getting back together (yeah) you go talk to your friends, talk to my friends, talk to me (talk to me) but we are never, ever, ever, ever getting back together"
97,09_stay_stay_stay,red,Taylor Swift,"i'm pretty sure we almost broke up last night i threw my phone across the room, at you i was expecting some dramatic turn away but you stayed this morning, i said we should talk about it 'cause i read you should never leave a fight unresolved that's when you came in wearing a football helmet and said, ""okay, let's talk"" and i said stay, stay, stay i've been loving you for quite some time, time, time you think that it's funny when i'm mad, mad, mad but i think that it's best if we both stay before you, i'd only dated self-indulgent takers who took all of their problems out on me but you carry my groceries and now, i'm always laughing and i love you because you have given me no choice but to stay, stay, stay i've been loving you for quite some time, time, time you think that it's funny when i'm mad, mad, mad but i think that it's best if we both stay, stay, stay, stay you took the time to memorize me my fears, my hopes, and dreams i just like hanging out with you all the time all those times that you didn't leave, it's been occurring to me i'd like to hang out with you for my whole life stay and i'll be loving you for quite some time no one else is gonna love me when i get mad, mad, mad so i think that it's best if we both stay, stay stay, stay, stay, stay! stay, stay, stay i've been loving you for quite some time, time, time you think that it's funny when i'm mad, mad, mad but i think that it's best if we both stay, stay stay, stay, stay, stay! stay, stay, stay i've been loving you for quite some time, time, time you think that it's funny when i'm mad, mad, mad but i think that it's best if we both stay (ha-ha-ha, it's so fun)"
98,10_the_last_time,red,Taylor Swift,"find myself at your door just like all those times before i’m not sure how i got there all roads, they lead me here i imagine you are home in your room, all alone and you open your eyes into mine and everything feels better and right before your eyes i'm breaking, no past no reasons why just you and me this is the last time i'm asking you this put my name at the top of your list this is the last time i'm asking you why you break my heart in the blink of an eye (eye, eye) you find yourself at my door and just like all those times before you wear your best apology but i was there to watch you leave and all the times i let you in just for you to go again disappear when you come back everything is better and right before your eyes i'm aching, run fast nowhere to hide just you and me this is the last time i'm asking you this put my name at the top of your list this is the last time i'm asking you why you break my heart in the blink of an eye (eye, eye) this is the last time you tell me i've got it wrong this is the last time i say it's been you all along this is the last time i let you in my door this is the last time, i won't hurt you anymore oh, oh, oh, oh oh, oh, oh, oh this is the last time i'm asking you this put my name at the top of your list this is the last time i'm asking you why you break my heart in the blink of an eye this is the last time i'm asking you this (this is the last time i'm asking you this) put my name at the top of your list (put my name at the top of your list) this is the last time i'm asking you why (this is the last time i'm asking you why) you break my heart in the blink of an eye (you break my heart) this is the last time i'm asking you, last time i'm asking you last time i'm asking you this this is the last time i'm asking you, last time i'm asking you last time i'm asking you this this is the last time i'm asking you, last time i'm asking you last time i'm asking you this this is the last time i'm asking you, last time i'm asking you last time i'm asking you this"
99,11_holy_ground,red,Taylor Swift,"i was reminiscing just the other day while having coffee all alone, and lord, it took me away back to a first-glance feeling on new york time back when you fit in my poems like a perfect rhyme took off faster than a green light, go hey, you skip the conversation when you already know i left a note on the door with a joke we'd made and that was the first day and darling, it was good never looking down and right there where we stood was holy ground spinning like a girl in a brand new dress we had this big wide city all to ourselves we blocked the noise with the sound of, ""i need you"" and for the first time, i had something to lose and i guess we fell apart in the usual way and the story's got dust on every page but sometimes, i wonder how you think about it now and i see your face in every crowd 'cause darling, it was good never looking down and right there where we stood was holy ground tonight, i'm gonna dance for all that we've been through but i don't wanna dance if i'm not dancing with you tonight, i'm gonna dance like you were in this room but i don't wanna dance if i'm not dancing with you it was good never looking down and right there where we stood was holy ground tonight, i'm gonna dance for all that we've been through but i don't wanna dance if i'm not dancing with you tonight, i'm gonna dance like you were in this room but i don't wanna dance if i'm not dancing with you"
100,12_sad_beautiful_tragic,red,Taylor Swift,"long handwritten note deep in your pocket words, how little they mean when you're a little too late i stood right by the tracks, your face in a locket good girls, hopeful they'll be and long they will wait we had a beautiful magic love there what a sad, beautiful, tragic love affair in dreams, i meet you in warm conversation we both wake in lonely beds, different cities and time is taking its sweet time erasing you and you've got your demons, and darling, they all look like me 'cause we had a beautiful magic love there what a sad, beautiful, tragic love affair distance, timing breakdown, fighting silence, the train runs off its tracks kiss me, try to fix it could you just try to listen? hang up, give up and for the life of us we can't get back a beautiful, magic love there what a sad, beautiful, tragic beautiful, tragic, beautiful what we had, a beautiful magic love there what a sad, beautiful, tragic, love affair we had a beautiful magic love there what a sad, beautiful, tragic love affair"
101,13_the_lucky_one,red,Taylor Swift,"new to town with a made-up name in the angel's city, chasing fortune and fame and the camera flashes make it look like a dream you had it figured out since you were in school everybody loves pretty, everybody loves cool so overnight, you look like a sixties queen another name goes up in lights like diamonds in the sky and they’ll tell you now, you’re the lucky one yeah, they’ll tell you now, you’re the lucky one but can you tell me now, you’re the lucky one? oh, oh, oh now, it’s big black cars and riviera views and your lover in the foyer doesn’t even know you and your secrets end up splashed on the news front page and they tell you that you’re lucky, but you’re so confused 'cause you don’t feel pretty, you just feel used and all the young things line up to take your place another name goes up in lights you wonder if you’ll make it out alive and they’ll tell you now, you’re the lucky one yeah, they’ll tell you now, you’re the lucky one but can you tell me now, you’re the lucky one? oh, oh, oh it was a few years later, i showed up here and they still tell the legend of how you disappeared how you took the money and your dignity and got the hell out they say you bought a bunch of land somewhere chose the rose garden over madison square and it took some time, but i understand it now 'cause now, my name is up in lights but i think you got it right let me tell you now, you’re the lucky one let me tell you now, you’re the lucky one let me tell you now, you’re the lucky one, oh, oh, oh and they’ll tell you now, you’re the lucky one yeah, they’ll tell you now, you’re the lucky one and they’ll tell you now, you’re the lucky one, oh, oh, oh oh, whoa, oh, oh"
102,14_everything_has_changed,red,Taylor Swift,"(you good to go?) all i knew this morning when i woke is i know something now know something now i didn't before and all i've seen since eighteen hours ago is green eyes and freckles and your smile in the back of my mind, making me feel like i just wanna know you better know you better, know you better now i just wanna know you better know you better, know you better now i just wanna know you better know you better, know you better now i just wanna know you, know you, know you 'cause all i know is we said, ""hello"" and your eyes look like coming home all i know is a simple name and everything has changed all i know is you held the door you'll be mine and i'll be yours all i know since yesterday is everything has changed and all my walls stood tall, painted blue and i'll take 'em down, take 'em down and open up the door for you and all i feel in my stomach is butterflies the beautiful kind, making up for lost time taking flight, making me feel right i just wanna know you better know you better, know you better now i just wanna know you better know you better, know you better now i just wanna know you better know you better, know you better now i just wanna know you, know you, know you 'cause all i know is we said, ""hello"" and your eyes look like coming home all i know is a simple name and everything has changed all i know is you held the door you'll be mine and i'll be yours all i know since yesterday is everything has changed come back and tell me why i'm feeling like i've missed you all this time and meet me there tonight and let me know that it's not all in my mind i just wanna know you better know you better, know you better now i just wanna know you, know you, know you 'cause all i know is we said, ""hello"" and your eyes look like coming home all i know is a simple name and everything has changed all i know is you held the door you'll be mine and i'll be yours all i know since yesterday is everything has changed all i know is we said, ""hello"" so dust off your highest hopes all i know is pouring rain and everything has changed all i know is a new found grace all my days, i'll know your face all i know since yesterday is everything has changed"
103,15_starlight,red,Taylor Swift,"i said, ""oh, my, what a marvelous tune"" it was the best night, never would forget how he moved the whole place was dressed to the nines and we were dancing, dancing like we're made of starlight like we're made of starlight i met bobby on the boardwalk, summer of '45 picked me up, late one night out the window we were 17 and crazy, running wild, wild can't remember what song it was playing when we walked in the night we snuck into a yacht club party pretending to be a duchess and a prince and i said, ""oh, my, what a marvelous tune"" it was the best night, never would forget how he moved the whole place was dressed to the nines and we were dancing, dancing like we're made of starlight, starlight like we're made of starlight, starlight he said, “look at you, worrying too much about things you can't change you'll spend your whole life singing the blues if you keep thinking that way"" he was trying to skip rocks on the ocean, saying to me ""don't you see the starlight, starlight? don't you dream impossible things?"" like, ""oh, my, what a marvelous tune"" it was the best night, never would forget how he moved the whole place was dressed to the nines and we were dancing, dancing like we're made of starlight, starlight like we're made of starlight, starlight ooh-ooh, he's talking crazy ooh-ooh, dancing with me ooh-ooh, we could get married have ten kids and teach 'em how to dream oh, my, what a marvelous tune it was the best night, never would forget how he moved the whole place was dressed to the nines and we were dancing, dancing like we're made of starlight, starlight like we're made of starlight, starlight like we're made of starlight, starlight like we dream impossible dreams like starlight, starlight like we dream impossible dreams don't you see the starlight, starlight? don't you dream impossible things?"
104,16_begin_again,red,Taylor Swift,"took a deep breath in the mirror he didn't like it when i wore high heels but i do turn the lock and put my headphones on he always said he didn't get this song but i do, i do i walked in, expecting you'd be late but you got here early and you stand and wave i walk to you you pull my chair out and help me in and you don't know how nice that is but i do and you throw your head back laughin' like a little kid i think it's strange that you think i'm funny 'cause he never did i've been spending the last eight months thinkin' all love ever does is break and burn and end but on a wednesday, in a café, i watched it begin again you said you never met one girl who had as many james taylor records as you but i do we tell stories and you don't know why i'm comin' off a little shy but i do but you throw your head back laughin' like a little kid i think it's strange that you think i'm funny 'cause he never did i've been spending the last eight months thinkin' all love ever does is break and burn and end but on a wednesday, in a café, i watched it begin again and we walked down the block to my car and i almost brought him up but you start to talk about the movies that your family watches every single christmas and i wanna talk about that and for the first time, what's past is past 'cause you throw your head back laughin' like a little kid i think it's strange that you think i'm funny 'cause he never did i've been spending the last eight months thinkin' all love ever does is break and burn and end but on a wednesday, in a café, i watched it begin again hmm, hmm but on a wednesday, in a café, i watched it begin again"
105,01_ready_for_it,reputation,Taylor Swift,"knew he was a killer first time that i saw him wondered how many girls he had loved and left haunted but if he's a ghost, then i can be a phantom holdin' him for ransom, some some boys are tryin' too hard, he don't try at all, though younger than my exes, but he act like such a man, so i see nothin' better, i keep him forever like a vendetta-ta i, i, i see how this is gon' go touch me and you'll never be alone i-island breeze and lights down low no one has to know in the middle of the night, in my dreams you should see the things we do, baby, mmm in the middle of the night, in my dreams i know i'm gonna be with you, so i take my time are you ready for it? knew i was a robber first time that he saw me stealin' hearts and runnin' off and never sayin' sorry but if i'm a thief, then he can join the heist and we'll move to an island and and he can be my jailer, burton to this taylor every love i've known in comparison is a failure i forget their names now, i'm so very tame now never be the same now, now i, i, i see how this is gon' go (go) touch me and you'll never be alone i-island breeze and lights down low (low) no one has to know (no one has to know) in the middle of the night, in my dreams (yeah) you should see the things we do (we do), baby, mmm (mmm) in the middle of the night (the night) in my dreams (my dreams) i know i'm gonna be with you, so i take my time are you ready for it? oh are you ready for it? baby, let the games begin let the games begin let the games begin, ah-ah baby, let the games begin let the games begin let the games begin i, i, i see how this is gon' go touch me and you'll never be alone i-island breeze and lights down low no one has to know in the middle of the night (night), in my dreams (my dreams) you should see the things we do (we do), baby (baby), mmm (yeah) in the middle of the night, in my dreams (my dreams) i know i'm gonna be with you, so i take my time (yeah) in the middle of the night baby, let the games begin let the games begin let the games begin are you ready for it? baby, let the games begin let the games begin let the games begin are you ready for it?"
106,02_end_game,reputation,Taylor Swift,"i wanna be your end game i wanna be your first string i wanna be your a-team (woah, woah) i wanna be your end game, end game big reputation, big reputation ooh, you and me, we got big reputations, ah and you heard about me, ooh i got some big enemies (yeah) big reputation, big reputation ooh, you and me would be a big conversation, ah (git, git) and i heard about you, ooh (yeah) you like the bad ones too you so dope, don't overdose, i’m so stoked, i need a toast we do the most, i'm in the ghost like i'm whippin’ a boat i got a reputation, girl, that don't precede me (yeah) i'm one call away whenever you need me (yeah) i'm in a g5 (yeah), come to the a-side (yeah) i got a bad boy persona, that's what they like you love it, i love it too 'cause you my type you hold me down and i protect you with my life i don't wanna touch you (i don't wanna be) just another ex-love (you don’t wanna see) i don’t wanna miss you (i don't wanna miss you) like the other girls do i don’t wanna hurt you (i just wanna be) drinkin' on the beach with (you all over me) i know what they all say (i know what they all say) but i ain't tryna play i wanna be your end game (end game) i wanna be your first string (first string) i wanna be your a-team (a-team) i wanna be your end game, end game knew her when i was young, reconnected when we were little bit older both sprung, i got issues and chips on both of my shoulders reputation precedes me, in rumours, i'm knee-deep the truth is, it’s easier to ignore it, believe me even when we'd argue, we'd not do it for long and you understand the good and bad end up in the song for all your beautiful traits and the way you do it with ease for all my flaws, paranoia and insecurities i've made mistakes and made some choices, that's hard to deny after the storm, somethin' was born on the 4th of july our past days were the fun, this end game is the one with four words on the tip of my tongue, i'll never say it i don't wanna touch you (i don't wanna be) just another ex-love (you don't wanna see) i don't wanna miss you (i don't wanna miss you) like the other girls do i don't wanna hurt you (i just wanna be) drinkin' on the beach with (you all over me) i know what they all say (yeah) but i ain't tryna play (ooh) i wanna be your end game (end game) i wanna be your first string (wanna be your first string) i wanna be your a-team (a-team) i wanna be your end game, end game big reputation, big reputation ooh, you and me, we got big reputations, ah and you heard about me, ooh i got some big enemies (hey) big reputation, big reputation (big reputation, yeah) ooh, you and me would be a big conversation, ah and i heard about you, ooh you like the bad ones too i hit you like bang, we tried to forget it, but we just couldn't and i bury hatchets, but i keep maps of where i put 'em reputation precedes me, they told you i'm crazy i swear i don't love the drama, it loves me and i can't let you go, your handprints on my soul it's like your eyes are liquor, it's like your body is gold you've been callin' my bluff on all my usual tricks so here's the truth from my red lips (ooh, ah) i wanna be your end game (end game) i wanna be your first string (me and you; first string) i wanna be your a-team (hey; be your a-team now; a-team) i wanna be your end game, end game i wanna be your end game (oh, i do; end game) i wanna be your first string (first string) i wanna be your a-team (a-team) i wanna be your end game, end game"
107,03_i_did_something_bad,reputation,Taylor Swift,"i never trust a narcissist, but they love me so i play 'em like a violin and i make it look, oh, so easy 'cause for every lie i tell them, they tell me three this is how the world works now all he thinks about is me i can feel the flames on my skin crimson red paint on my lips if a man talks shit, then i owe him nothin' i don't regret it one bit 'cause he had it comin' they say i did somethin' bad then why's it feel so good? they say i did somethin' bad but why's it feel so good? most fun i ever had and i'd do it over and over and over again if i could it just felt so good, good ra-di-di-di-di-di-di-di-di-di-da-da ra-di-di-di-di-di-di-di-di-di-da-da ra-di-di-di-di-di-di-di-di-di-da-da da-da, da, da i never trust a playboy, but they love me so i fly 'em all around the world and i let them think they saved me they never see it comin', what i do next this is how the world works you gotta leave before you get left i can feel the flames on my skin he says, ""don't throw away a good thing"" but if he drops my name, then i owe him nothin' and if he spends my change, then he had it comin' they say i did somethin' bad (da-da) then why's it feel so good? they say i did somethin' bad but why's it feel so good? most fun i ever had and i'd do it over and over and over again if i could it just felt so good, good ra-di-di-di-di-di-di-di-di-di-da-da ra-di-di-di-di-di-di-di-di-di-da-da (it just felt so good) ra-di-di-di-di-di-di-di-di-di-da-da da-da, da, da they're burning all the witches, even if you aren't one they got their pitchforks and proof, their receipts and reasons they're burning all the witches, even if you aren't one so light me up (light me up), light me up (light me up) light me up, go ahead and light me up (light me up) light me up (light me up), light me up (light me up) light me up (light me up), light me up they say i did somethin' bad (oh) then why's it feel so good? (so good) they say i did somethin' bad but why's it feel so (good) good? most fun i ever had (most fun i ever had) and i'd do it over and over and over again if i could it just felt so good (good), good ra-di-di-di-di-di-di-di-di-di-da-da (bad) ra-di-di-di-di-di-di-di-di-di-da-da oh, they say i did somethin' bad (they say i did somethin' bad) ra-di-di-di-di-di-di-di-di-di-da-da then why's it feel so good, good? so good (bad), why's it feel so good? why's it feel, why's it feel so good? (bad) it just felt so good, good"
